Purpose,Period,AccessMode,SegID,Direction,IB_OB,Mode,Name,LongName,Distance,Time,Speed,Headway,Riders,FromSkim_LCL,FromSkim_COR,FromSkim_BRT,FromSkim_EXP,FromSkim_LRT,FromSkim_CRT
All,ok,drive,2098_000.4,EB,OB,      4.00,BRT104th_2,East Sandy Daybreak Corridor,      0.99,      3.65,  16.3,     15.00,      3.40,      1.10,      0.10,         0,         0,      2.20,         0
All,ok,drive,2098_001.4,SB,OB,      4.00,BRT104th_2,East Sandy Daybreak Corridor,      0.58,      2.12,  16.4,     15.00,      4.00,      1.50,      0.10,         0,         0,      2.40,         0
All,ok,drive,0071_000.0,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.35,      1.14,  18.4,     15.00,      2.00,      2.00,         0,         0,         0,         0,         0
All,ok,drive,0071_000.4,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      1.00,      2.75,  21.8,     15.00,      1.80,      1.80,         0,         0,         0,         0,         0
All,ok,drive,0071_001.4,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      1.01,      2.78,  21.8,     15.00,      1.70,      1.70,         0,         0,         0,         0,         0
All,ok,drive,0071_002.4,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.50,      1.32,  22.7,     15.00,      1.60,      1.60,         0,         0,         0,         0,         0
All,ok,drive,0071_002.9,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      1.27,      4.27,  17.8,     15.00,      1.40,      1.40,         0,         0,         0,         0,         0
All,ok,drive,0071_004.1,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.58,      2.10,  16.6,     15.00,      1.10,      1.10,         0,         0,         0,         0,         0
All,ok,drive,0071_004.7,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.19,      0.75,  15.2,     15.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,0071_005.0,WB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.10,      0.49,  12.2,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,0071_005.1,WB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.35,      1.47,  14.3,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,0071_005.5,WB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.55,      2.60,  12.7,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,0085_007.9,NB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.20,      0.70,  17.1,     15.00,      0.50,      0.40,      0.10,         0,         0,         0,         0
All,ok,drive,0085_008.9,NB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.70,      2.46,  17.1,     15.00,      0.50,      0.40,      0.10,         0,         0,         0,         0
All,ok,drive,0085_010.0,NB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.29,      1.14,  15.3,     15.00,      0.50,      0.40,      0.10,         0,         0,         0,         0
All,ok,drive,2030_010.6,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.13,      0.44,  17.7,     15.00,      2.20,      2.10,         0,         0,         0,      0.10,         0
All,ok,drive,2030_010.8,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.12,      0.43,  16.7,     15.00,      2.20,      2.10,         0,         0,         0,      0.10,         0
All,ok,drive,2060_002.8,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.30,      1.23,  14.6,     15.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,2062_000.0,WB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.50,      2.02,  14.9,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,2062_000.5,WB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.37,      1.43,  15.5,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,2068_001.5,NB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.25,      0.74,  20.3,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,2072_000.5,WB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.20,      0.83,  14.5,     15.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,WFRC_8009,NB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.69,      2.45,  16.9,     15.00,      2.30,      2.20,         0,         0,         0,      0.10,         0
All,ok,drive,WFRC_8122,EB,IB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.60,      2.09,  17.2,     15.00,      2.80,      2.60,         0,         0,         0,      0.20,         0
All,ok,drive,0071_000.0,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.35,      1.15,  18.3,     15.00,      1.00,      0.80,      0.20,         0,         0,         0,         0
All,ok,drive,0071_000.4,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      1.00,      2.75,  21.8,     15.00,      1.20,      1.00,      0.20,         0,         0,         0,         0
All,ok,drive,0071_001.4,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      1.01,      2.76,  22.0,     15.00,      1.30,      1.00,      0.30,         0,         0,         0,         0
All,ok,drive,0071_002.4,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.50,      1.32,  22.7,     15.00,      1.30,      0.90,      0.30,         0,         0,      0.10,         0
All,ok,drive,0071_002.9,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      1.27,      4.25,  17.9,     15.00,      1.50,      1.00,      0.40,         0,         0,      0.10,         0
All,ok,drive,0071_004.1,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.58,      2.11,  16.5,     15.00,      1.50,      1.40,         0,         0,         0,      0.10,         0
All,ok,drive,0071_004.7,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.19,      0.79,  14.4,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,0071_005.0,EB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.10,      0.43,  14.0,     15.00,      0.60,      0.60,         0,         0,         0,         0,         0
All,ok,drive,0071_005.1,EB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.35,      1.52,  13.8,     15.00,      0.70,      0.50,      0.20,         0,         0,         0,         0
All,ok,drive,0071_005.5,EB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.55,      2.30,  14.3,     15.00,      0.50,      0.30,      0.20,         0,         0,         0,         0
All,ok,drive,0085_007.9,SB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.19,      0.66,  17.3,     15.00,      4.40,      4.00,         0,         0,         0,      0.40,         0
All,ok,drive,0085_008.9,SB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.54,      1.87,  17.3,     15.00,      4.40,      4.00,         0,         0,         0,      0.40,         0
All,ok,drive,0085_010.0,SB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.29,      1.14,  15.3,     15.00,      4.40,      4.00,         0,         0,         0,      0.40,         0
All,ok,drive,2030_010.6,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.13,      0.44,  17.7,     15.00,      1.00,      0.80,      0.20,         0,         0,         0,         0
All,ok,drive,2030_010.8,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.12,      0.42,  17.1,     15.00,      1.00,      0.80,      0.20,         0,         0,         0,         0
All,ok,drive,2060_002.8,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.30,      1.21,  14.9,     15.00,      4.40,      4.00,         0,         0,         0,      0.40,         0
All,ok,drive,2062_000.0,EB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.50,      1.95,  15.4,     15.00,      0.30,      0.20,      0.10,         0,         0,         0,         0
All,ok,drive,2062_000.5,EB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.37,      1.41,  15.7,     15.00,      0.20,      0.10,      0.10,         0,         0,         0,         0
All,ok,drive,2068_001.5,SB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.25,      0.75,  20.0,     15.00,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,2072_000.5,EB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.20,      0.83,  14.5,     15.00,      2.00,      1.90,         0,         0,         0,      0.10,         0
All,ok,drive,WFRC_8009,SB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.69,      2.45,  16.9,     15.00,      0.80,      0.70,      0.10,         0,         0,         0,         0
All,ok,drive,WFRC_8122,WB,OB,      4.00,BRT123RD_A,Draper Town Center-Riverton Corridor,      0.60,      2.08,  17.3,     15.00,      0.70,      0.60,      0.10,         0,         0,         0,         0
All,ok,drive,0068_059.5,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.91,      2.78,  19.6,     15.00,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0068_060.4,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.43,      0.97,  26.6,     15.00,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,drive,0068_060.8,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.01,      2.22,  27.3,     15.00,      0.40,      0.40,         0,         0,         0,         0,         0
All,ok,drive,0068_061.8,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.77,      1.69,  27.3,     15.00,      0.70,      0.50,         0,         0,         0,         0,      0.20
All,ok,drive,0068_062.6,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.65,      1.44,  27.1,     15.00,      1.30,      0.60,         0,         0,         0,         0,      0.70
All,ok,drive,0068_063.8,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.48,      1.09,  26.4,     15.00,      1.40,      0.60,         0,         0,         0,         0,      0.80
All,ok,drive,0068_064.4,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      1.38,      3.65,  22.7,     15.00,      4.70,      1.00,         0,         0,         0,         0,      3.70
All,ok,drive,0068_065.7,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.90,      1.99,  27.1,     15.00,      9.60,      1.60,         0,         0,         0,         0,      8.00
All,ok,drive,0068_066.6,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.66,      1.44,  27.5,     15.00,     10.70,      1.80,         0,         0,         0,         0,      8.90
All,ok,drive,0068_067.3,EB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.96,      2.50,  23.0,     15.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_068.2,EB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.51,      1.81,  16.9,     15.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_068.7,EB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.15,      0.54,  16.7,     15.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0068_068.9,EB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.09,      0.32,  16.9,     15.00,     14.00,      0.30,         0,         0,         0,         0,     13.70
All,ok,drive,0068_069.0,WB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.32,      1.37,  14.0,     15.00,      6.60,      1.00,         0,         0,         0,         0,      5.60
All,ok,drive,0068_069.2,WB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.35,      1.05,  20.0,     15.00,      1.50,      1.50,         0,         0,         0,         0,         0
All,ok,drive,1418_000.9,SB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.84,      2.65,  19.0,     15.00,      4.60,      0.90,         0,         0,         0,         0,      3.70
All,ok,drive,1420_000.0,WB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.26,      0.79,  19.7,     15.00,      1.50,      1.50,         0,         0,         0,         0,         0
All,ok,drive,1420_000.3,WB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.44,      1.35,  19.6,     15.00,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2330_000.3,EB,IB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.24,      1.18,  12.2,     15.00,      0.40,      0.30,         0,         0,         0,      0.10,         0
All,ok,drive,0068_059.5,NB,OB,      4.00,BRTNRedwd_T,North Redwood Corridor,      0.91,      3.27,  16.7,     15.00,      0.40,      0.30,         0,         0,         0,      0.10,         0
